Timestamps,
509214265,4
509217170,4
509221421,3
509222823,1
509229065,3
509232927,1
509236339,20
509242908,2
509245370,0
509247001,0
509247260,2
509256014,4
509271024,20
509272411,3
509274040,4
509276058,1
509278264,1
509278537,3
509291914,0
509294141,2
509296933,2
509297222,0
509312189,20
509327658,4
509331855,4
509333287,3
509336124,1
509336860,1
509338380,3
509340780,0
509341853,2
509343788,0
509346679,2
509350342,20
509375792,4
509377979,4
509379086,3
509384218,1
509391023,20
509393309,1
509396140,2
509396813,2
509403931,3
509405237,0
509420184,20
509420697,0
509424275,4
509429407,4
509432522,3
509434536,1
509437313,1
509438448,3
509439397,2
509446218,2
509449766,0
509462335,20
509472273,0
509482675,1
509484790,4
509491191,4
509492952,3
509493916,2
509501056,20
509502073,0
509506281,0
509516986,3
509537571,4
509538901,4
509540383,3
509542006,20
509543723,1
509548126,0
509551590,1
509553453,2
509556524,0
509558186,2
509564501,3
509581162,20
509586016,4
509592818,4
509594349,3
509595521,1
509596546,3
509597564,1
509600091,0
509601294,2
509606533,2
509607148,0
509625892,20
509640932,3
509642702,1
509644565,4
509648563,4
509650599,1
509654185,3
509654511,2
509657095,2
509660580,0
509661418,20
509665247,0
509695013,3
509695718,1
509696395,1
509697422,3
509698181,4
509702113,20
509710222,0
509716928,0
509719708,2
509725415,2
509741558,20
509744297,4
509745775,4
509755068,1
509757718,1
509758091,3
509759131,3
509761124,0
509763680,2
509766664,0
509767536,2
509781332,20
509792991,4
509797138,4
509800428,3
509804958,1
509809450,0
509812076,1
509814178,20
509814540,2
509816851,0
509818442,2
509828998,3
509844375,4
509846877,4
509854934,3
509856588,1
509857372,1
509859030,3
509861423,20
509862534,0
509863571,2
509867617,2
509868932,0
509890351,20
509894369,4
509902347,1
509913288,3
509916339,2
509917336,2
509923456,0
509924177,0
509931334,20
509935138,3
509944840,4
509948425,4
509965220,3
509969381,0
509972300,1
509972633,20
509975046,1
509979152,2
509979531,0
509981704,2
509984270,3
510003876,4
510008502,4
510011502,20
510014170,3
510020220,1
510025914,3
510026607,2
510027613,0
510028020,2
510050786,20
510056059,4
510057592,4
510060300,3
510061833,1
510066513,0
510075214,1
510077020,0
510078130,2
510089063,3
510091427,20
510105080,4
510106548,4
510114194,3
510115998,3
510119054,0
510121939,1
510122899,0
510124350,2
510125597,20
510126979,2
510134442,1
510155562,4
510157768,4
510162930,3
510165313,20
510170183,3
510174929,2
510176660,1
510177826,1
510180361,0
510184944,0
510200778,20
510217005,4
510219462,3
510221148,4
510228944,0
510232677,1
510236010,2
510236278,0
510239918,2
510241816,1
510242472,20
510271034,4
510272465,3
510277586,3
510280892,4
510282406,20
510283271,0
510284146,1
510284550,0
510286423,2
510287759,2
510294937,1
510314523,4
510321109,4
510324643,3
510325788,20
510326983,0
510328804,3
510334753,2
510335562,1
510336516,0
510338327,1
510341113,2
510364958,4
510367629,20
510371591,4
510376133,3
510382117,3
510382997,1
510383590,0
510384384,0
510385897,2
510387861,2
510395150,1
510401939,20
510415402,4
510417689,4
510432706,3
510440996,20
510441676,0
510443230,1
510444405,0
510448010,2
510449352,2
510452651,1
510455031,3
510470557,4
510480217,4
510480743,3
510481691,20
510489083,0
510495100,1
510496016,2
510497215,0
510498649,1
510503818,3
510505137,2
510521114,20
510524873,4
510528055,4
510533688,3
510536668,3
510541835,1
510543451,0
510544641,0
510546605,2
510550187,2
510556964,1
510568306,20
510575661,4
510579193,4
510579660,3
510589219,0
510590096,3
510590585,20
510593282,2
510596023,0
510601503,1
510603460,2
510614117,1
510624244,4
510631910,20
510634540,3
510637167,3
510643259,0
510644937,0
510653098,2
510655082,1
510660157,1
510662312,2
510672298,20
510680125,3
510685949,4
510689739,3
510698034,4
510702378,0
510704214,1
510706196,2
510707881,2
510710235,0
510712048,20
510714460,1
510737378,4
510738836,4
510739622,3
510749492,0
510752742,20
510754314,2
510754683,1
510757991,0
510758879,1
510762718,2
510764594,3
510785868,4
510791852,20
510793310,3
510795020,4
510802261,0
510803045,1
510804096,0
510814391,1
510815720,2
510821159,2
510831365,20
510837194,4
510840255,4
510841820,3
510852912,0
510856707,0
510861951,1
510865236,3
510866294,2
510867266,2
510872353,20
510874468,1
510891942,3
510897327,3
510897621,4
510898469,4
510908221,0
510913044,20
510915792,1
510916075,2
510917717,0
510919894,1
510921972,2
510944270,4
510946245,20
510951244,3
510953694,4
510961227,0
510961956,1
510964103,0
510974629,2
510976611,1
510980876,3
510981293,20
510983318,2
510998584,4
511000012,4
511001927,3
511009230,0
511013245,2
511016635,0
511021611,2
511023282,1
511023973,3
511025236,20
511034394,1
511045066,4
511052837,4
511053883,3
511057886,3
511060881,0
511063163,20
511066027,0
511076362,1
511077612,1
511079888,2
511081609,2
511100540,3
511104247,20
511105015,4
511109009,3
511112518,4
511118863,0
511122801,1
511126885,2
511128450,2
511132072,1
511141064,0
511145072,20
511151652,3
511154069,4
511157110,3
511160894,4
511161459,0
511164859,0
511173706,2
511182058,2
511185705,20
511186940,1
511195661,1
511204894,4
511211597,3
511212769,4
511223346,0
511224791,0
511225328,20
511233445,3
511234940,2
511236170,1
511238439,1
511242640,2
511258273,4
511260210,3
511261326,4
511262855,20
511267878,0
511277153,0
511282719,1
511284771,3
511286989,2
511291423,2
511293857,1
511302307,20
511304321,4
511312147,3
511313294,4
511318022,3
511319186,0
511323480,0
511333973,2
511337047,1
511338893,1
511342496,2
511346611,20
511360239,3
511364131,4
511369904,3
511370941,20
511373115,4
511378741,0
511386628,2
511389578,2
511395466,1
511399380,1
511401217,0
511413150,20
511419231,3
511420175,4
511427637,0
511442346,1
511445945,2
511447754,2
511451079,0
511451830,1
511453227,20
511464464,4
511468946,4
511473627,3
511480196,0
511484464,0
511493214,2
511493518,3
511494157,20
511501454,2
511502749,1
511509541,1
511520122,3
511524539,4
511530559,4
511532395,3
511533628,20
511540408,0
511544775,2
511546973,2
511554858,1
511556826,1
511560990,0
511570255,4
511572040,20
511573402,3
511579367,3
511581092,0
511581757,4
511583844,0
511596914,2
511600904,2
511602701,1
511610002,1
511611198,20
511619199,3
511625118,4
511629837,3
511632678,4
511638564,0
511643037,0
511646476,2
511647304,2
511652260,20
511655256,1
511656159,1
511673144,3
511678060,4
511680218,4
511680932,20
511687076,0
511693048,2
511698845,2
511702943,1
511711548,1
511716984,0
511724609,4
511726336,20
511728999,4
511732812,3
511739402,0
511745089,0
511754390,2
511759240,2
511761483,20
511765343,1
511769472,1
511776680,4
511778822,4
511780441,3
511787368,0
511797565,0
511802020,20
511803296,2
511804310,3
511805910,2
511815396,1
511822111,1
511824384,4
511829225,4
511836483,3
511837074,3
511839571,0
511841433,20
511843599,0
511854120,2
511860468,2
511862720,1
511868151,1
511883083,3
511884357,20
511885606,4
511889166,4
511890296,3
511900128,0
511904408,0
511905512,2
511907540,2
511913986,1
511916418,1
511922340,20
511932422,3
511934801,4
511936411,3
511937608,4
511953123,0
511953765,2
511956203,0
511962272,2
511963741,20
511964537,1
511970583,1
511985229,4
511993382,3
511999438,0
512001385,3
512003487,0
512005768,20
512013440,2
512019045,2
512021418,1
512027601,1
512041409,3
512044596,20
512045434,4
512049321,4
512060491,0
512063414,2
512064478,3
512067605,2
512071235,20
512073491,1
512076978,1
512084909,0
512091805,3
512095543,4
512097369,3
512101275,0
512102947,4
512103797,0
512113776,20
512114606,2
512118633,2
512122498,1
512126077,1
512141242,3
512144398,4
512153451,4
512157007,20
512160856,0
512164982,3
512167324,2
512169552,2
512171535,1
512175860,1
512193254,3
512195962,4
512197889,3
512198248,4
512199218,20
512208300,0
512214339,2
512216185,0
512218541,2
512221522,1
512224164,1
512231593,20
512243803,4
512245784,4
512255358,3
512260472,0
512264785,0
512270806,1
512274303,2
512275517,3
512276116,1
512277524,20
512279121,2
512301814,3
512307198,4
512310506,4
512311809,3
512313073,20
512323228,0
512325638,2
512328743,0
512329304,2
512330448,1
512334501,1
512350214,4
512354079,20
512356434,3
512357890,3
512364081,4
512367827,0
512375417,2
512379396,2
512382478,1
512386263,1
512391222,0
512393226,20
512400521,3
512404912,4
512405746,4
512408957,3
512419713,0
512425549,0
512425861,2
512428704,2
512431089,1
512434822,1
512437450,20
512454770,3
512457941,4
512458486,3
512461817,20
512468719,0
512474081,2
512476857,0
512479235,2
512482381,1
512484446,1
512502237,3
512503711,4
512505481,20
512508443,4
512509522,3
512520991,0
512524202,0
512532872,2
512539574,2
512541776,20
512542552,1
512545454,1
512565177,3
512566419,4
512569068,4
512581168,0
512583865,3
512584897,20
512592299,1
512593725,2
512595293,1
512599841,0
512600815,2
512613461,4
512614574,3
512615974,3
512620210,4
512625272,20
512628003,0
512634005,2
512641909,2
512643434,1
512644576,1
512651864,0
512661733,3
512663102,20
512664877,4
512669264,4
512671428,3
512681114,0
512683941,0
512694489,1
512696503,2
512696881,1
512699924,20
512705550,2
512713554,3
512714564,4
512715665,3
512716246,4
512727428,0
512736567,0
512743935,1
512744769,1
512746497,2
512748011,2
512753256,20
512768206,4
512773637,3
512774622,20
512776598,3
512780006,4
512780998,0
512784192,0
512794237,2
512800119,2
512801995,1
512806729,1
512814825,20
512820252,3
512830183,4
512841136,0
512842225,4
512843270,3
512843786,0
512851230,1
512853160,20
512854511,2
512854765,1
512860862,2
512871746,3
512873819,4
512875999,3
512876606,4
512880586,0
512883259,0
512893221,20
512903077,1
512906175,2
512907939,2
512909130,1
512923172,3
512929158,4
512934935,20
512940540,0
512944355,4
512944524,3
512953782,2
512962011,1
512963333,2
512965627,1
512972981,20
512974635,3
512976308,3
512977358,4
512988387,0
512993181,4
512995062,0
513001522,20
513012965,1
513014638,2
513015219,1
513021823,2
513027193,4
513034258,3
513041136,0
513041793,4
513043388,0
513054623,20
513058019,3
513062380,1
513066544,1
513068025,2
513069644,2
513080669,3
513081473,20
513087064,4
513102095,0
513104910,0
513105161,3
513113425,1
513116215,1
513123483,2
513132867,20
513134242,4
513135595,3
513136416,3
513149287,0
513151678,4
513162809,1
513163321,20
513168589,1
513171544,0
513174586,2
513181621,3
513185779,2
513188961,3
513190507,4
513199283,0
513200759,4
513203080,20
513204925,0
513213409,2
513223013,1
513227012,2
513231043,1
513235176,3
513238896,4
513240584,3
513242685,20
513247948,0
513256966,4
513258024,0
513272505,1
513273693,2
513274739,1
513282544,20
513284071,2
513286749,4
513289381,4
513294053,3
513299423,0
513305052,0
513311545,20
513315215,3
513322965,1
513329450,1
513335519,2
513342375,3
513344938,2
513346731,4
513351494,4
513360962,0
513362811,20
513363945,0
513364566,3
513374175,2
513383176,1
513387426,2
513393575,20
513394928,4
513395827,3
513396320,3
513397032,4
513410013,0
513416279,0
513433129,20
513435125,2
513435384,1
513436195,1
513442114,3
513447354,4
513449370,4
513450257,3
513463196,0
513464014,0
513471903,20
513482889,1
513484359,2
513485676,2
513489033,1
513494718,3
513496989,4
513498173,4
513498842,3
513510849,0
513516748,20
513517665,0
513533783,2
513534018,1
513535764,1
513538549,2
513549417,4
513552751,20
513556281,3
513557303,3
513561557,4
513564248,0
513566999,0
513583496,2
513586456,2
513592590,20
513594442,1
513596703,1
513603152,3
513605208,4
513608327,4
513621785,20
513622565,0
513623738,0
513623980,3
513641442,1
513644584,2
513646144,2
513649564,1
513653328,4
513656403,3
513657328,3
513663363,20
513664596,0
513665399,0
513672133,4
513696910,2
513697125,1
513699335,1
513701309,2
513702907,3
513704817,20
513707859,3
513711937,4
513722507,4
513723760,0
513724977,0
513744630,2
513746095,20
513747126,2
513753840,3
513754945,4
513755976,1
513757246,3
513770850,0
513772003,4
513776100,0
513783686,20
513793523,2
513798243,2
513801252,1
513802660,3
513803628,4
513810022,4
513812805,1
513817693,3
513826083,20
513827806,0
513829323,0
513843244,2
513848914,2
513854832,1
513856459,1
513862261,20
513867648,4
513870247,3
513871846,3
513873820,4
513883421,0
513884046,0
513892873,2
513899696,2
513902879,1
513904894,20
513909663,1
513914566,4
513917688,3
513918417,3
513919301,4
513931656,0
513936018,0
513941870,20
513955810,1
513956830,1
513957762,2
513964277,3
513967569,4
513968323,3
513969973,4
513982729,20
513984124,0
513986608,0
514001511,1
514005427,2
514008468,2
514009564,1
514012599,20
514015389,3
514016709,3
514024388,4
514030446,4
514033203,0
514036955,0
514053446,2
514057243,2
514063838,1
514064533,20
514067612,3
514069046,4
514070056,1
514073726,4
514082966,0
514087575,0
514092125,20
514114804,1
514116746,2
514116986,1
514119141,2
514123835,3
514126232,4
514129481,4
514133806,20
514136868,3
514142854,0
514146270,0
514161966,1
514165487,2
514167137,2
514167978,1
514172200,20
514173850,4
514178662,4
514178857,3
514179485,3
514193685,0
514197188,0
514213832,2
514215186,1
514216451,1
514216946,20
514219852,2
514223350,3
514224885,4
514227900,4
514228664,3
514244683,0
514245858,0
514251722,20
514265745,2
514268150,2
514273189,4
514276030,3
514277934,1
514278197,4
514278959,1
514292092,0
514295590,20
514296768,0
514313623,2
514321973,2
514323482,1
514334897,3
514336251,20
514337219,3
514351300,0
514352456,4
514355585,0
514372939,20
514373885,2
514374755,3
514375287,1
514376224,1
514377961,3
514379776,2
514384811,4
514390023,4
514403411,0
514408374,0
514417699,20
514422364,1
514423658,2
514428949,2
514432058,1
514434958,4
514436930,3
514438271,3
514438477,4
514443619,20
514452857,0
514456592,0
514473609,2
514475411,1
514477804,1
514482777,2
514486080,20
514486644,4
514488815,3
514491854,3
514493328,4
514505294,0
514506670,0
514523648,20
514526806,2
514532492,2
514535819,1
514537938,3
514539027,3
514550124,4
514553299,0
514555967,0
514560279,4
514562618,20
514574822,2
514579826,2
514582928,3
514583913,1
514588978,3
514591839,1
514596166,4
514603907,0
514605088,0
514606270,20
514611815,4
514633530,2
514634872,1
514637230,1
514641472,2
514643751,3
514644865,20
514650789,4
514653046,3
514659006,4
514664138,0
514666302,0
514683190,20
514688855,2
514689969,2
514695514,1
514696778,3
514698198,1
514698781,3
514711988,0
514713073,4
514715593,0
514725296,20
514733741,2
514741570,2
514744965,1
514745548,3
514749297,4
514750183,3
514750712,1
514759908,4
514762927,20
514764145,0
514766343,0
514794190,2
514796114,3
514796560,1
514797715,3
514800996,2
514802650,20
514808513,4
514820460,4
514825234,0
514829469,0
514842068,3
514842676,1
514843117,20
514847712,2
514848714,2
514848896,3
514851107,1
514856505,4
514858771,4
514872128,20
514873564,0
514890650,0
514893671,2
514894714,3
514896307,3
514902238,2
514905315,1
514913337,20
514914852,1
514917231,4
514920430,4
514924554,0
514925721,0
514946258,2
514947732,2
514951954,20
514954646,1
514955837,1
514956330,3
514957622,3
514968956,4
514971633,0
514973478,4
514976906,0
514993521,20
514994497,2
515001566,3
515002355,1
515003145,2
515007501,3
515011572,1
515017589,4
515019557,4
515023671,0
515025165,0
515034172,20
515053037,2
515055340,3
515057620,1
515060876,3
515062667,2
515075630,4
515082550,20
515084949,4
515085183,0
515085847,0
515100290,3
515102513,1
515105739,2
515106779,3
515108622,2
515111565,1
515114095,20
515132319,0
515134560,4
515136240,0
515140481,4
515154434,2
515156153,3
515157218,20
515159123,3
515162627,2
515165804,1
515174588,1
515178180,4
515182055,20
515183476,0
515185300,0
515191992,4
515213635,2
515214608,3
515215399,1
515217517,1
515224603,4
515229624,2
515232560,0
515233929,20
515235234,0
515253706,3
515256334,3
515262372,1
515262657,20
515267667,2
515269293,2
515272914,1
515277374,4
515279018,4
515281614,0
515283616,0
515308589,20
515313743,3
515314739,2
515315298,3
515321895,2
515323114,1
515327584,4
515336085,4
515342229,0
515342590,20
515361898,3
515362911,1
515367773,2
515370160,2
515370352,3
515373035,1
515383935,0
515385154,0
515388940,4
515389709,20
515392835,4
515413742,2
515416915,3
515418146,3
515422133,1
515422823,20
515425234,2
515438649,4
515440919,0
515442614,0
515451537,4
515463353,20
515464330,3
515467564,3
515474555,2
515476252,1
515477510,1
515489614,2
515491558,0
515492953,4
515499823,4
515502679,20
515511124,0
515515138,3
515516701,3
515525249,1
515526116,2
515529937,1
515531592,2
515540673,4
515543199,0
515543999,0
515544492,20
515551707,4
515573887,2
515574805,3
515575909,3
515583409,1
515583765,20
515585323,2
515591538,0
515594748,1
515597296,0
515598191,4
515611857,4
515616342,20
515623352,3
515626067,2
515627102,3
515627978,2
515635477,1
515638426,1
515643169,0
515649497,0
515651034,4
515652711,20
515660364,4
515674264,3
515675737,3
515684908,1
515686771,2
515689937,2
515693402,1
515694978,20
515696024,4
515703775,0
515705402,0
515714132,4
515721972,3
515727559,3
515734412,20
515734803,2
515741878,2
515743083,1
515751269,1
